caseNumber,caseStatus,caseSubmitted,decisionDate,employerName,jobTitle,socCode,socTitle,fullTimePosition,wageFrom,wageTo,wageUnit,prevailingWage,pwUnit,worksiteCity,worksiteState,worksitePostalCode,annualizedWage,sourceFile
I-200-24277-381997,Certified,,2024-10-10T00:00:00,NVIDIA Corporation,Verification Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,258750,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24277-383102,Certified,,2024-10-10T00:00:00,NVIDIA Corporation,Engineer Senior Physical Design,17-2072.00,"Electronics Engineers, Except Computer",Y,196000,304750,Year,166941,Year,Del Mar,CA,92014,196000,FY2025_Q1
I-200-24277-383191,Certified,,2024-10-10T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,180000,276000,Year,158309,Year,Portland,OR,97229,180000,FY2025_Q1
I-200-24277-383243,Certified,,2024-10-10T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,149533,189750,Year,149533,Year,Santa Clara,CA,95051,149533,FY2025_Q1
I-200-24277-383368,Certified,,2024-10-10T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,N,226158,276000,Year,226158,Year,Santa Clara,CA,95051,,FY2025_Q1
I-200-24277-383401,Certified,,2024-10-10T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,178006,201250,Year,178006,Year,Santa Clara,CA,95051,178006,FY2025_Q1
I-200-24277-383465,Certified,,2024-10-10T00:00:00,NVIDIA Corporation,Senior Verification Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,178006,201250,Year,178006,Year,Santa Clara,CA,95051,178006,FY2025_Q1
I-200-24277-383790,Certified,,2024-10-10T00:00:00,NVIDIA Corporation,"Architect, Hardware",17-2061.00,Computer Hardware Engineers,Y,191048,230000,Year,191048,Year,Santa Clara,CA,95051,191048,FY2025_Q1
I-200-24277-384534,Certified,,2024-10-10T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,220000,339250,Year,190486,Year,Bellevue,WA,98004,220000,FY2025_Q1
I-200-24277-384560,Certified,,2024-10-10T00:00:00,NVIDIA Corporation,Architect,17-2072.00,"Electronics Engineers, Except Computer",Y,220000,339250,Year,204901,Year,Santa Clara,CA,95051,220000,FY2025_Q1
I-200-24277-384581,Certified,,2024-10-10T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,226158,339250,Year,226158,Year,Santa Clara,CA,95051,226158,FY2025_Q1
I-200-24277-384621,Certified,,2024-10-10T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,164260,201250,Year,164260,Year,Santa Clara,CA,95051,164260,FY2025_Q1
I-200-24277-384652,Certified,,2024-10-10T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,172931,189750,Year,172931,Year,Santa Clara,CA,95051,172931,FY2025_Q1
I-200-24278-384976,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,Verification Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,258750,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24278-385021,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,148000,230000,Year,127504,Year,Ball Ground,GA,30107,148000,FY2025_Q1
I-200-24278-385051,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,Principal Technical Program Manager,11-9041.00,Architectural and Engineering Managers,Y,224000,356500,Year,214365,Year,Lynnwood,WA,98036,224000,FY2025_Q1
I-200-24278-385955,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,204901,304750,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24278-386165,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,164260,201250,Year,164260,Year,Santa Clara,CA,95051,164260,FY2025_Q1
I-200-24278-386411,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,Sales Engineer,41-9031.00,Sales Engineers,Y,200304,276000,Year,200304,Year,Santa Clara,CA,95051,200304,FY2025_Q1
I-200-24278-386655,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,"Architect, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,204901,276000,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24278-387164,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,Admin Unix Advisory,15-1244.00,Network and Computer Systems Administrators,Y,163010,195500,Year,163010,Year,Santa Clara,CA,95051,163010,FY2025_Q1
I-200-24278-387472,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,Software Quality Assurance Engineer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,152000,235750,Year,124904,Year,Austin,TX,78717,152000,FY2025_Q1
I-200-24278-387725,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,204901,258750,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24279-387871,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,211371,276000,Year,211371,Year,Santa Clara,CA,95051,211371,FY2025_Q1
I-200-24279-387888,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,Solutions Architect,41-9031.00,Sales Engineers,Y,180000,276000,Year,170247,Year,Santa Clara,CA,95051,180000,FY2025_Q1
I-200-24279-387898,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,211371,276000,Year,211371,Year,Santa Clara,CA,95051,211371,FY2025_Q1
I-200-24279-387922,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,Verification Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,196000,304750,Year,150883,Year,Durham,NC,27713,196000,FY2025_Q1
I-200-24279-387933,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,Senior Architect,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,276000,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24279-387947,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,190486,276000,Year,190486,Year,Redmond,WA,98052,190486,FY2025_Q1
I-200-24279-387952,Certified,,2024-10-11T00:00:00,NVIDIA Corporation,Engineer Senior Mask Design,17-2072.00,"Electronics Engineers, Except Computer",Y,154565,195500,Year,154565,Year,Libertyhill,TX,78642,154565,FY2025_Q1
I-200-24281-390129,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,Software Engineer,15-1241.00,Computer Network Architects,Y,164000,258750,Year,120973,Year,Shreveport,LA,71115,164000,FY2025_Q1
I-200-24281-390215,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,179689,230000,Year,179689,Year,Santa Clara,CA,95051,179689,FY2025_Q1
I-200-24281-390289,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,149533,189750,Year,149533,Year,Santa Clara,CA,95051,149533,FY2025_Q1
I-200-24281-390360,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,Senior Architect,15-1299.08,Computer Systems Engineers/Architects,Y,180000,276000,Year,136989,Year,Buda,TX,78610,180000,FY2025_Q1
I-200-24281-391161,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,Manager Dev Ops Engineering,11-9041.00,Architectural and Engineering Managers,Y,243256,327750,Year,243256,Year,Santa Clara,CA,95051,243256,FY2025_Q1
I-200-24281-391192,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,226158,339250,Year,226158,Year,Santa Clara,CA,95051,226158,FY2025_Q1
I-200-24281-391208,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,199534,230000,Year,199534,Year,Santa Clara,CA,95051,199534,FY2025_Q1
I-200-24281-391242,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,204901,258750,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24282-391256,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,Senior Architect,15-1252.00,Software Developers,Y,226158,339250,Year,226158,Year,Santa Clara,CA,95051,226158,FY2025_Q1
I-200-24282-391257,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,Senior Architect,17-2072.00,"Electronics Engineers, Except Computer",Y,220000,339250,Year,135491,Year,Hillsboro,OR,97006,220000,FY2025_Q1
I-200-24282-391271,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,190486,276000,Year,190486,Year,Bothell,WA,98012,190486,FY2025_Q1
I-200-24282-391288,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,Solutions Architect,41-9031.00,Sales Engineers,Y,200304,276000,Year,200304,Year,Santa Clara,CA,95051,200304,FY2025_Q1
I-200-24282-391289,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,Engineer Senior ASIC,17-2072.00,"Electronics Engineers, Except Computer",Y,164000,258750,Year,142022,Year,Folsom,CA,95630,164000,FY2025_Q1
I-200-24282-391298,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,Director Systems Software,11-3021.00,Computer and Information Systems Managers,Y,308000,471500,Year,212514,Year,Austin,TX,78717,308000,FY2025_Q1
I-200-24282-391321,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,Senior Circuit Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,258750,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24282-391334,Certified,,2024-10-15T00:00:00,NVIDIA Corporation,Manager Senior Systems Software,11-9041.00,Architectural and Engineering Managers,Y,272000,419750,Year,181813,Year,Rochester Hills,MI,48309,272000,FY2025_Q1
I-200-24282-393261,Certified,,2024-10-16T00:00:00,NVIDIA Corporation,Manager IT,15-1299.09,Information Technology Project Managers,Y,166962,253000,Year,166962,Year,Santa Clara,CA,95051,166962,FY2025_Q1
I-200-24282-393337,Certified,,2024-10-16T00:00:00,NVIDIA Corporation,Product Development Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,186060,247250,Year,186060,Year,Santa Clara,CA,95051,186060,FY2025_Q1
I-200-24282-393493,Certified,,2024-10-16T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,179689,230000,Year,179689,Year,Santa Clara,CA,95051,179689,FY2025_Q1
I-200-24282-393730,Certified,,2024-10-16T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,226158,310500,Year,226158,Year,Santa Clara,CA,95051,226158,FY2025_Q1
I-200-24283-394288,Certified,,2024-10-16T00:00:00,NVIDIA Corporation,Engineer Senior ASIC,17-2072.00,"Electronics Engineers, Except Computer",Y,164000,258750,Year,142022,Year,Folsom,CA,95630,164000,FY2025_Q1
I-200-24283-394316,Certified,,2024-10-16T00:00:00,NVIDIA Corporation,Senior Architect,15-1252.00,Software Developers,Y,180000,276000,Year,158309,Year,Hillsboro,OR,97006,180000,FY2025_Q1
I-200-24283-394326,Certified,,2024-10-16T00:00:00,NVIDIA Corporation,Verification Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,164000,258750,Year,154565,Year,Austin,TX,78717,164000,FY2025_Q1
I-200-24283-394341,Certified,,2024-10-16T00:00:00,NVIDIA Corporation,Architect Senior,17-2072.00,"Electronics Engineers, Except Computer",Y,178006,230000,Year,178006,Year,Santa Clara,CA,95051,178006,FY2025_Q1
I-200-24283-397240,Certified,,2024-10-17T00:00:00,NVIDIA Corporation,Architect Senior,15-1252.00,Software Developers,Y,190486,276000,Year,190486,Year,Redmond,WA,98052,190486,FY2025_Q1
I-200-24283-397379,Certified,,2024-10-17T00:00:00,NVIDIA Corporation,Verification Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,232000,356500,Year,204901,Year,Santa Clara,CA,95051,232000,FY2025_Q1
I-200-24284-397423,Certified,,2024-10-17T00:00:00,NVIDIA Corporation,Program Manager,11-3021.00,Computer and Information Systems Managers,Y,222312,299000,Year,222312,Year,Santa Clara,CA,95051,222312,FY2025_Q1
I-200-24284-397431,Certified,,2024-10-17T00:00:00,NVIDIA Corporation,Admin Unix Advisory,15-1244.00,Network and Computer Systems Administrators,Y,120000,195500,Year,93725,Year,Madison,WI,53713,120000,FY2025_Q1
I-200-24284-397441,Certified,,2024-10-17T00:00:00,NVIDIA Corporation,Product Marketing Engineer,41-9031.00,Sales Engineers,Y,169770,195500,Year,169770,Year,Santa Clara,CA,95051,169770,FY2025_Q1
I-200-24284-397449,Certified,,2024-10-17T00:00:00,NVIDIA Corporation,Engineer IT Staff,15-1241.00,Computer Network Architects,Y,162354,218500,Year,162354,Year,Santa Clara,CA,95051,162354,FY2025_Q1
I-200-24284-400354,Certified,,2024-10-18T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,226158,258750,Year,226158,Year,Santa Clara,CA,95051,226158,FY2025_Q1
I-200-24284-400366,Certified,,2024-10-18T00:00:00,NVIDIA Corporation,Account Manager Developer Relations,41-9031.00,Sales Engineers,Y,220000,339250,Year,142938,Year,Dexter,MI,48130,220000,FY2025_Q1
I-200-24284-400371,Certified,,2024-10-18T00:00:00,NVIDIA Corporation,Program Manager,41-9031.00,Sales Engineers,Y,200304,299000,Year,200304,Year,Santa Clara,CA,95051,200304,FY2025_Q1
I-200-24285-400378,Certified,,2024-10-18T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,257421,287250,Year,257421,Year,Santa Clara,CA,95051,257421,FY2025_Q1
I-200-24285-400391,Certified,,2024-10-18T00:00:00,NVIDIA Corporation,Senior Software Engineer,15-1252.00,Software Developers,Y,190486,276000,Year,190486,Year,Seattle,WA,98105,190486,FY2025_Q1
I-200-24285-400395,Certified,,2024-10-18T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,204901,304750,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24285-400398,Certified,,2024-10-18T00:00:00,NVIDIA Corporation,Architect,15-1241.00,Computer Network Architects,Y,127941,184000,Year,127941,Year,Peoria,AZ,85383,127941,FY2025_Q1
I-200-24285-400399,Certified,,2024-10-18T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,211371,276000,Year,211371,Year,Santa Clara,CA,95051,211371,FY2025_Q1
I-200-24285-400402,Certified,,2024-10-18T00:00:00,NVIDIA Corporation,Architect,15-1299.08,Computer Systems Engineers/Architects,Y,116000,184000,Year,103875,Year,Peoria,AZ,85383,116000,FY2025_Q1
I-200-24285-400414,Certified,,2024-10-18T00:00:00,NVIDIA Corporation,System Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,157779,201250,Year,157779,Year,Santa Clara,CA,95051,157779,FY2025_Q1
I-200-24285-400599,Certified,,2024-10-21T00:00:00,NVIDIA Corporation,Technical Program Manager,15-1299.09,Information Technology Project Managers,Y,201323,247250,Year,201323,Year,Santa Clara,CA,95051,201323,FY2025_Q1
I-200-24285-403004,Certified,,2024-10-21T00:00:00,NVIDIA Corporation,Cyber Security Engineer,15-1299.05,Information Security Engineers,Y,236000,368000,Year,201323,Year,Santa Clara,CA,95051,236000,FY2025_Q1
I-200-24285-403021,Certified,,2024-10-21T00:00:00,NVIDIA Corporation,Principal Dev Ops Engineer,15-1252.00,Software Developers,Y,248000,391000,Year,226158,Year,Santa Clara,CA,95051,248000,FY2025_Q1
I-200-24286-403061,Certified,,2024-10-21T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,211371,276000,Year,211371,Year,Santa Clara,CA,95051,211371,FY2025_Q1
I-200-24286-403065,Certified,,2024-10-21T00:00:00,NVIDIA Corporation,Manager Section Software Engineering,11-9041.00,Architectural and Engineering Managers,Y,164000,258750,Year,138070,Year,Getzville,NY,14068,164000,FY2025_Q1
I-200-24286-403069,Certified,,2024-10-21T00:00:00,NVIDIA Corporation,Architect Senior,15-1252.00,Software Developers,Y,199534,230000,Year,199534,Year,Santa Clara,CA,95051,199534,FY2025_Q1
I-200-24286-403072,Certified,,2024-10-21T00:00:00,NVIDIA Corporation,Manager Systems Software,11-9041.00,Architectural and Engineering Managers,Y,278387,419750,Year,278387,Year,Santa Clara,CA,95051,278387,FY2025_Q1
I-200-24286-403076,Certified,,2024-10-21T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,190486,276000,Year,190486,Year,Redmond,WA,98052,190486,FY2025_Q1
I-200-24288-406055,Certified,,2024-10-21T00:00:00,NVIDIA Corporation,CAD Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,258750,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q1
I-200-24288-406077,Certified,,2024-10-21T00:00:00,NVIDIA Corporation,Program Manager,11-3021.00,Computer and Information Systems Managers,Y,222312,299000,Year,222312,Year,Santa Clara,CA,95051,222312,FY2025_Q1
I-200-24288-406084,Certified,,2024-10-21T00:00:00,NVIDIA Corporation,Program Manager,15-1299.09,Information Technology Project Managers,Y,201323,299000,Year,201323,Year,Santa Clara,CA,95051,201323,FY2025_Q1
I-200-24289-407676,Certified,,2024-10-22T00:00:00,NVIDIA Corporation,"Architect, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,151091,189750,Year,151091,Year,Santa Clara,CA,95051,151091,FY2025_Q1
I-200-24290-412423,Certified,,2024-10-23T00:00:00,NVIDIA Corporation,Senior Architect,17-2072.00,"Electronics Engineers, Except Computer",Y,180000,276000,Year,154565,Year,Buda,TX,78610,180000,FY2025_Q1
I-200-24290-412469,Certified,,2024-10-23T00:00:00,NVIDIA Corporation,"Architect, Hardware",17-2061.00,Computer Hardware Engineers,Y,191048,230000,Year,191048,Year,Santa Clara,CA,95051,191048,FY2025_Q1
I-200-24290-412491,Certified,,2024-10-23T00:00:00,NVIDIA Corporation,ASIC Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,164000,258750,Year,154565,Year,Austin,TX,78717,164000,FY2025_Q1
